Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2013-04-05,2.6011,2.6011,2.6011,2.6011
2013-04-08,2.6618,2.6618,2.6618,2.6618
2013-04-09,2.7149,2.7149,2.7149,2.7149
2013-04-10,2.6526,2.6526,2.6526,2.6526
2013-04-11,2.636,2.636,2.636,2.636
2013-04-12,2.6218,2.6218,2.6218,2.6218
2013-04-15,2.5776,2.5776,2.5776,2.5776
2013-04-16,2.6118,2.6118,2.6118,2.6118
2013-04-17,2.569,2.569,2.569,2.569
2013-04-18,2.608,2.608,2.608,2.608
2013-04-19,2.6274,2.6274,2.6274,2.6274
2013-04-22,2.7494,2.7494,2.7494,2.7494
2013-04-23,2.6978,2.6978,2.6978,2.6978
2013-04-24,2.7224,2.7224,2.7224,2.7224
2013-04-25,2.7868,2.7868,2.7868,2.7868
2013-04-26,2.8187,2.8187,2.8187,2.8187
2013-04-29,2.8163,2.8163,2.8163,2.8163
2013-04-30,2.7985,2.7985,2.7985,2.7985
2013-05-01,2.7118,2.7118,2.7118,2.7118
2013-05-02,2.7756,2.7756,2.7756,2.7756
2013-05-03,2.8229,2.8229,2.8229,2.8229
2013-05-06,2.8682,2.8682,2.8682,2.8682
2013-05-07,2.8322,2.8322,2.8322,2.8322
2013-05-08,2.8538,2.8538,2.8538,2.8538
2013-05-09,2.8864,2.8864,2.8864,2.8864
2013-05-10,2.8591,2.8591,2.8591,2.8591
2013-05-13,2.816,2.816,2.816,2.816
2013-05-14,2.8364,2.8364,2.8364,2.8364
2013-05-15,2.8658,2.8658,2.8658,2.8658
2013-05-16,2.881,2.881,2.881,2.881
2013-05-17,2.9057,2.9057,2.9057,2.9057
2013-05-20,2.9031,2.9031,2.9031,2.9031
2013-05-21,2.8408,2.8408,2.8408,2.8408
2013-05-22,2.8119,2.8119,2.8119,2.8119
2013-05-23,2.8229,2.8229,2.8229,2.8229
2013-05-24,2.834,2.834,2.834,2.834
2013-05-28,2.8503,2.8503,2.8503,2.8503
2013-05-29,2.8031,2.8031,2.8031,2.8031
2013-05-30,2.8113,2.8113,2.8113,2.8113
2013-05-31,2.7662,2.7662,2.7662,2.7662
2013-06-03,2.7951,2.7951,2.7951,2.7951
2013-06-04,2.8245,2.8245,2.8245,2.8245
2013-06-05,2.8305,2.8305,2.8305,2.8305
2013-06-06,2.8622,2.8622,2.8622,2.8622
2013-06-10,2.8531,2.8531,2.8531,2.8531
2013-06-11,2.8269,2.8269,2.8269,2.8269
2013-06-12,2.8139,2.8139,2.8139,2.8139
2013-06-13,2.8663,2.8663,2.8663,2.8663
2013-06-14,2.9017,2.9017,2.9017,2.9017
2013-06-17,2.8586,2.8586,2.8586,2.8586
2013-06-18,2.8757,2.8757,2.8757,2.8757
2013-06-19,2.8899,2.8899,2.8899,2.8899
2013-06-20,2.7922,2.7922,2.7922,2.7922
2013-06-21,2.7922,2.7922,2.7922,2.7922
2013-06-24,2.7681,2.7681,2.7681,2.7681
2013-06-25,2.7399,2.7399,2.7399,2.7399
2013-06-26,2.7412,2.7412,2.7412,2.7412
2013-06-27,2.7532,2.7532,2.7532,2.7532
2013-06-28,2.7626,2.7626,2.7626,2.7626
2013-07-02,2.8303,2.8303,2.8303,2.8303
2013-07-03,2.8582,2.8582,2.8582,2.8582
2013-07-05,2.9118,2.9118,2.9118,2.9118
2013-07-08,2.9112,2.9112,2.9112,2.9112
2013-07-09,2.9598,2.9598,2.9598,2.9598
2013-07-10,3.0562,3.0562,3.0562,3.0562
2013-07-11,3.0627,3.0627,3.0627,3.0627
2013-07-12,3.1775,3.1775,3.1775,3.1775
2013-07-15,3.1704,3.1704,3.1704,3.1704
2013-07-16,3.1943,3.1943,3.1943,3.1943
2013-07-17,3.1701,3.1701,3.1701,3.1701
2013-07-18,3.1698,3.1698,3.1698,3.1698
2013-07-19,3.1684,3.1684,3.1684,3.1684
2013-07-22,3.0751,3.0751,3.0751,3.0751
2013-07-23,3.0716,3.0716,3.0716,3.0716
2013-07-24,3.0648,3.0648,3.0648,3.0648
2013-07-25,3.0245,3.0245,3.0245,3.0245
2013-07-26,3.0245,3.0245,3.0245,3.0245
2013-07-29,3.02,3.02,3.02,3.02
2013-07-30,3.026,3.026,3.026,3.026
2013-07-31,3.026,3.026,3.026,3.026
2013-08-01,3.0809,3.0809,3.0809,3.0809
2013-08-02,3.0347,3.0347,3.0347,3.0347
2013-08-05,3.0347,3.0347,3.0347,3.0347
2013-08-06,3.0347,3.0347,3.0347,3.0347
2013-08-07,3.0347,3.0347,3.0347,3.0347
2013-08-08,3.0347,3.0347,3.0347,3.0347
2013-08-09,3.0347,3.0347,3.0347,3.0347
2013-08-12,3.0347,3.0347,3.0347,3.0347
2013-08-13,2.8164,2.8164,2.8164,2.8164
2013-08-14,2.8955,2.8955,2.8955,2.8955
2013-08-15,2.897,2.897,2.897,2.897
2013-08-16,2.88,2.88,2.88,2.88
2013-08-19,2.8458,2.8458,2.8458,2.8458
2013-08-20,2.9259,2.9259,2.9259,2.9259
2013-08-21,2.9382,2.9382,2.9382,2.9382
2013-08-22,2.9624,2.9624,2.9624,2.9624
2013-08-23,3.0077,3.0077,3.0077,3.0077
2013-08-26,2.9535,2.9535,2.9535,2.9535
2013-08-27,3.038,3.038,3.038,3.038
2013-08-28,3.0961,3.0961,3.0961,3.0961
2013-08-29,3.0622,3.0622,3.0622,3.0622
2013-08-30,2.892,2.892,2.892,2.892
2013-09-03,2.8677,2.8677,2.8677,2.8677
2013-09-04,2.8624,2.8624,2.8624,2.8624
2013-09-05,2.836,2.836,2.836,2.836
2013-09-06,2.8514,2.8514,2.8514,2.8514
2013-09-09,2.8041,2.8041,2.8041,2.8041
2013-09-10,2.7374,2.7374,2.7374,2.7374
2013-09-11,2.7136,2.7136,2.7136,2.7136
2013-09-12,2.7646,2.7646,2.7646,2.7646
2013-09-13,2.7699,2.7699,2.7699,2.7699
2013-09-16,2.7175,2.7175,2.7175,2.7175
2013-09-17,2.6586,2.6586,2.6586,2.6586
2013-09-18,2.7417,2.7417,2.7417,2.7417
2013-09-19,2.6942,2.6942,2.6942,2.6942
2013-09-20,2.686,2.686,2.686,2.686
2013-09-23,2.6233,2.6233,2.6233,2.6233
2013-09-24,2.6583,2.6583,2.6583,2.6583
2013-09-25,2.6742,2.6742,2.6742,2.6742
2013-09-26,2.705,2.705,2.705,2.705
2013-09-27,2.6741,2.6741,2.6741,2.6741
2013-09-30,2.6281,2.6281,2.6281,2.6281
2013-10-01,2.6096,2.6096,2.6096,2.6096
2013-10-02,2.6298,2.6298,2.6298,2.6298
2013-10-03,2.638,2.638,2.638,2.638
2013-10-04,2.6088,2.6088,2.6088,2.6088
2013-10-07,2.628,2.628,2.628,2.628
2013-10-08,2.6311,2.6311,2.6311,2.6311
2013-10-09,2.6235,2.6235,2.6235,2.6235
2013-10-10,2.7,2.7,2.7,2.7
2013-10-11,2.6637,2.6637,2.6637,2.6637
2013-10-14,2.6691,2.6691,2.6691,2.6691
2013-10-15,2.6607,2.6607,2.6607,2.6607
2013-10-16,2.7046,2.7046,2.7046,2.7046
2013-10-17,2.6476,2.6476,2.6476,2.6476
2013-10-18,2.6735,2.6735,2.6735,2.6735
2013-10-21,2.6544,2.6544,2.6544,2.6544
2013-10-22,2.6199,2.6199,2.6199,2.6199
2013-10-23,2.5515,2.5515,2.5515,2.5515
2013-10-24,2.5896,2.5896,2.5896,2.5896
2013-10-25,2.5828,2.5828,2.5828,2.5828
2013-10-28,2.6317,2.6317,2.6317,2.6317
2013-10-29,2.6004,2.6004,2.6004,2.6004
2013-10-30,2.6499,2.6499,2.6499,2.6499
2013-10-31,2.59,2.59,2.59,2.59
2013-11-01,2.5455,2.5455,2.5455,2.5455
2013-11-04,2.53,2.53,2.53,2.53
2013-11-05,2.5179,2.5179,2.5179,2.5179
2013-11-06,2.5472,2.5472,2.5472,2.5472
2013-11-07,2.5019,2.5019,2.5019,2.5019
2013-11-08,2.5521,2.5521,2.5521,2.5521
2013-11-11,2.5972,2.5972,2.5972,2.5972
2013-11-12,2.5884,2.5884,2.5884,2.5884
2013-11-13,2.6299,2.6299,2.6299,2.6299
2013-11-14,2.683,2.683,2.683,2.683
2013-11-15,2.6556,2.6556,2.6556,2.6556
2013-11-18,2.6572,2.6572,2.6572,2.6572
2013-11-19,2.6418,2.6418,2.6418,2.6418
2013-11-20,2.6649,2.6649,2.6649,2.6649
2013-11-21,2.7414,2.7414,2.7414,2.7414
2013-11-22,2.7258,2.7258,2.7258,2.7258
2013-11-25,2.6811,2.6811,2.6811,2.6811
2013-11-26,2.6873,2.6873,2.6873,2.6873
2013-11-27,2.6985,2.6985,2.6985,2.6985
2013-11-29,2.6645,2.6645,2.6645,2.6645
2013-12-02,2.6816,2.6816,2.6816,2.6816
2013-12-03,2.7242,2.7242,2.7242,2.7242
2013-12-04,2.7197,2.7197,2.7197,2.7197
2013-12-05,2.7127,2.7127,2.7127,2.7127
2013-12-06,2.7267,2.7267,2.7267,2.7267
2013-12-09,2.6764,2.6764,2.6764,2.6764
2013-12-10,2.687,2.687,2.687,2.687
2013-12-11,2.664,2.664,2.664,2.664
2013-12-12,2.6362,2.6362,2.6362,2.6362
2013-12-13,2.6281,2.6281,2.6281,2.6281
2013-12-16,2.6455,2.6455,2.6455,2.6455
2013-12-17,2.6452,2.6452,2.6452,2.6452
2013-12-18,2.6973,2.6973,2.6973,2.6973
2013-12-19,2.7406,2.7406,2.7406,2.7406
2013-12-20,2.7832,2.7832,2.7832,2.7832
2013-12-23,2.7788,2.7788,2.7788,2.7788
2013-12-24,2.8187,2.8187,2.8187,2.8187
2013-12-26,2.8224,2.8224,2.8224,2.8224
2013-12-27,2.8166,2.8166,2.8166,2.8166
2013-12-30,2.7868,2.7868,2.7868,2.7868
2014-01-02,2.6958,2.6958,2.6958,2.6958
2014-01-03,2.6499,2.6499,2.6499,2.6499
2014-01-06,2.6493,2.6493,2.6493,2.6493
2014-01-07,2.677,2.677,2.677,2.677
2014-01-08,2.6584,2.6584,2.6584,2.6584
2014-01-09,2.6425,2.6425,2.6425,2.6425
2014-01-10,2.6684,2.6684,2.6684,2.6684
2014-01-13,2.6346,2.6346,2.6346,2.6346
2014-01-14,2.6192,2.6192,2.6192,2.6192
2014-01-15,2.6253,2.6253,2.6253,2.6253
2014-01-16,2.5929,2.5929,2.5929,2.5929
2014-01-17,2.62,2.62,2.62,2.62
2014-01-21,2.6221,2.6221,2.6221,2.6221
2014-01-22,2.6771,2.6771,2.6771,2.6771
2014-01-23,2.6628,2.6628,2.6628,2.6628
2014-01-24,2.6642,2.6642,2.6642,2.6642
2014-01-27,2.6228,2.6228,2.6228,2.6228
2014-01-28,2.6303,2.6303,2.6303,2.6303
2014-01-29,2.66,2.66,2.66,2.66
2014-01-30,2.6635,2.6635,2.6635,2.6635
2014-01-31,2.6344,2.6344,2.6344,2.6344
2014-02-03,2.6082,2.6082,2.6082,2.6082
2014-02-04,2.6045,2.6045,2.6045,2.6045
2014-02-05,2.6429,2.6429,2.6429,2.6429
2014-02-06,2.6833,2.6833,2.6833,2.6833
2014-02-07,2.7468,2.7468,2.7468,2.7468
2014-02-10,2.7265,2.7265,2.7265,2.7265
2014-02-11,2.7521,2.7521,2.7521,2.7521
2014-02-12,2.7626,2.7626,2.7626,2.7626
2014-02-13,2.774,2.774,2.774,2.774
2014-02-14,2.8044,2.8044,2.8044,2.8044
2014-02-18,2.8354,2.8354,2.8354,2.8354
2014-02-19,2.8224,2.8224,2.8224,2.8224
2014-02-20,2.8458,2.8458,2.8458,2.8458
2014-02-21,2.8298,2.8298,2.8298,2.8298
2014-02-24,2.8334,2.8334,2.8334,2.8334
2014-02-25,2.7991,2.7991,2.7991,2.7991
2014-02-26,2.8009,2.8009,2.8009,2.8009
2014-02-27,2.7626,2.7626,2.7626,2.7626
2014-02-28,2.9754,2.9754,2.9754,2.9754
2014-03-03,3.0224,3.0224,3.0224,3.0224
2014-03-04,2.985,2.985,2.985,2.985
2014-03-05,2.9421,2.9421,2.9421,2.9421
2014-03-06,2.9443,2.9443,2.9443,2.9443
2014-03-07,2.9726,2.9726,2.9726,2.9726
2014-03-10,2.9493,2.9493,2.9493,2.9493
2014-03-11,2.9646,2.9646,2.9646,2.9646
2014-03-12,2.9561,2.9561,2.9561,2.9561
2014-03-13,2.9337,2.9337,2.9337,2.9337
2014-03-14,2.9598,2.9598,2.9598,2.9598
2014-03-17,2.8827,2.8827,2.8827,2.8827
2014-03-18,2.9016,2.9016,2.9016,2.9016
2014-03-19,2.8689,2.8689,2.8689,2.8689
2014-03-20,2.8934,2.8934,2.8934,2.8934
2014-03-21,2.9092,2.9092,2.9092,2.9092
2014-03-24,2.8917,2.8917,2.8917,2.8917
2014-03-25,2.881,2.881,2.881,2.881
2014-03-26,2.9065,2.9065,2.9065,2.9065
2014-03-27,2.9377,2.9377,2.9377,2.9377
2014-03-28,2.9355,2.9355,2.9355,2.9355
2014-03-31,2.9187,2.9187,2.9187,2.9187
2014-04-01,2.8696,2.8696,2.8696,2.8696
2014-04-02,2.8653,2.8653,2.8653,2.8653
2014-04-03,2.9102,2.9102,2.9102,2.9102
2014-04-04,2.9312,2.9312,2.9312,2.9312
2014-04-07,2.9246,2.9246,2.9246,2.9246
2014-04-08,2.9797,2.9797,2.9797,2.9797
2014-04-09,3.0057,3.0057,3.0057,3.0057
2014-04-10,3.0076,3.0076,3.0076,3.0076
2014-04-11,3.0141,3.0141,3.0141,3.0141
2014-04-14,3.039,3.039,3.039,3.039
2014-04-15,3.04,3.04,3.04,3.04
2014-04-16,3.0402,3.0402,3.0402,3.0402
2014-04-17,3.0509,3.0509,3.0509,3.0509
2014-04-21,3.087,3.087,3.087,3.087
2014-04-22,3.0912,3.0912,3.0912,3.0912
2014-04-23,3.0905,3.0905,3.0905,3.0905
2014-04-24,3.0901,3.0901,3.0901,3.0901
2014-04-25,3.0684,3.0684,3.0684,3.0684
2014-04-28,3.0402,3.0402,3.0402,3.0402
2014-04-29,3.0638,3.0638,3.0638,3.0638
2014-04-30,2.965,2.965,2.965,2.965
2014-05-01,2.9372,2.9372,2.9372,2.9372
2014-05-02,2.946,2.946,2.946,2.946
2014-05-05,2.9086,2.9086,2.9086,2.9086
2014-05-06,2.8861,2.8861,2.8861,2.8861
2014-05-07,2.9189,2.9189,2.9189,2.9189
2014-05-08,2.9051,2.9051,2.9051,2.9051
2014-05-09,2.8946,2.8946,2.8946,2.8946
2014-05-12,2.9151,2.9151,2.9151,2.9151
2014-05-13,2.9308,2.9308,2.9308,2.9308
2014-05-14,2.9705,2.9705,2.9705,2.9705
2014-05-15,2.9622,2.9622,2.9622,2.9622
2014-05-16,2.9741,2.9741,2.9741,2.9741
2014-05-19,2.965,2.965,2.965,2.965
2014-05-20,2.9638,2.9638,2.9638,2.9638
2014-05-21,2.9934,2.9934,2.9934,2.9934
2014-05-22,3.0061,3.0061,3.0061,3.0061
2014-05-23,3.0219,3.0219,3.0219,3.0219
2014-05-27,2.9957,2.9957,2.9957,2.9957
2014-05-28,3.0055,3.0055,3.0055,3.0055
2014-05-29,3.0163,3.0163,3.0163,3.0163
2014-05-30,2.9736,2.9736,2.9736,2.9736
2014-06-02,2.9517,2.9517,2.9517,2.9517
2014-06-03,2.9466,2.9466,2.9466,2.9466
2014-06-04,2.9349,2.9349,2.9349,2.9349
2014-06-05,2.9578,2.9578,2.9578,2.9578
2014-06-06,2.9395,2.9395,2.9395,2.9395
2014-06-09,2.9848,2.9848,2.9848,2.9848
2014-06-10,2.9743,2.9743,2.9743,2.9743
2014-06-11,3.0004,3.0004,3.0004,3.0004
2014-06-12,3.0825,3.0825,3.0825,3.0825
2014-06-13,3.056,3.056,3.056,3.056
2014-06-16,3.0733,3.0733,3.0733,3.0733
2014-06-17,3.0882,3.0882,3.0882,3.0882
2014-06-18,3.0978,3.0978,3.0978,3.0978
2014-06-19,3.125,3.125,3.125,3.125
2014-06-20,3.1266,3.1266,3.1266,3.1266
2014-06-23,3.1048,3.1048,3.1048,3.1048
2014-06-24,3.124,3.124,3.124,3.124
2014-06-25,3.0934,3.0934,3.0934,3.0934
2014-06-26,3.0834,3.0834,3.0834,3.0834
2014-06-27,3.0969,3.0969,3.0969,3.0969
2014-06-30,3.0445,3.0445,3.0445,3.0445
2014-07-01,3.0366,3.0366,3.0366,3.0366
2014-07-02,3.0242,3.0242,3.0242,3.0242
2014-07-03,3.0213,3.0213,3.0213,3.0213
2014-07-07,2.9888,2.9888,2.9888,2.9888
2014-07-08,2.9725,2.9725,2.9725,2.9725
2014-07-09,2.9365,2.9365,2.9365,2.9365
2014-07-10,2.9566,2.9566,2.9566,2.9566
2014-07-11,2.908,2.908,2.908,2.908
2014-07-14,2.93,2.93,2.93,2.93
2014-07-15,2.8959,2.8959,2.8959,2.8959
2014-07-16,2.8818,2.8818,2.8818,2.8818
2014-07-17,2.8783,2.8783,2.8783,2.8783
2014-07-18,2.862,2.862,2.862,2.862
2014-07-21,2.8931,2.8931,2.8931,2.8931
2014-07-22,2.8755,2.8755,2.8755,2.8755
2014-07-23,2.8599,2.8599,2.8599,2.8599
2014-07-24,2.8353,2.8353,2.8353,2.8353
2014-07-25,2.8641,2.8641,2.8641,2.8641
2014-07-28,2.8517,2.8517,2.8517,2.8517
2014-07-29,2.8688,2.8688,2.8688,2.8688
2014-07-30,2.842,2.842,2.842,2.842
2014-07-31,2.8014,2.8014,2.8014,2.8014
2014-08-01,2.7444,2.7444,2.7444,2.7444
2014-08-04,2.7251,2.7251,2.7251,2.7251
2014-08-05,2.713,2.713,2.713,2.713
2014-08-06,2.7388,2.7388,2.7388,2.7388
2014-08-07,2.7728,2.7728,2.7728,2.7728
2014-08-08,2.7526,2.7526,2.7526,2.7526
2014-08-11,2.753,2.753,2.753,2.753
2014-08-12,2.7339,2.7339,2.7339,2.7339
2014-08-13,2.7503,2.7503,2.7503,2.7503
2014-08-14,2.6671,2.6671,2.6671,2.6671
2014-08-15,2.6985,2.6985,2.6985,2.6985
2014-08-18,2.6586,2.6586,2.6586,2.6586
2014-08-19,2.693,2.693,2.693,2.693
2014-08-20,2.711,2.711,2.711,2.711
2014-08-21,2.7456,2.7456,2.7456,2.7456
2014-08-22,2.7388,2.7388,2.7388,2.7388
2014-08-25,2.7499,2.7499,2.7499,2.7499
2014-08-26,2.762,2.762,2.762,2.762
2014-08-27,2.7466,2.7466,2.7466,2.7466
2014-08-28,2.7479,2.7479,2.7479,2.7479
2014-08-29,2.6216,2.6216,2.6216,2.6216
2014-09-02,2.5436,2.5436,2.5436,2.5436
2014-09-03,2.619,2.619,2.619,2.619
2014-09-04,2.6029,2.6029,2.6029,2.6029
2014-09-05,2.5833,2.5833,2.5833,2.5833
2014-09-08,2.5602,2.5602,2.5602,2.5602
2014-09-09,2.5484,2.5484,2.5484,2.5484
2014-09-10,2.5261,2.5261,2.5261,2.5261
2014-09-11,2.5241,2.5241,2.5241,2.5241
2014-09-12,2.5156,2.5156,2.5156,2.5156
2014-09-15,2.5305,2.5305,2.5305,2.5305
2014-09-16,2.5595,2.5595,2.5595,2.5595
2014-09-17,2.5679,2.5679,2.5679,2.5679
2014-09-18,2.5622,2.5622,2.5622,2.5622
2014-09-19,2.6083,2.6083,2.6083,2.6083
2014-09-22,2.5823,2.5823,2.5823,2.5823
2014-09-23,2.6279,2.6279,2.6279,2.6279
2014-09-24,2.6646,2.6646,2.6646,2.6646
2014-09-25,2.7131,2.7131,2.7131,2.7131
2014-09-26,2.6574,2.6574,2.6574,2.6574
2014-09-29,2.6961,2.6961,2.6961,2.6961
2014-09-30,2.4395,2.4395,2.4395,2.4395
2014-10-01,2.4466,2.4466,2.4466,2.4466
2014-10-02,2.4091,2.4091,2.4091,2.4091
2014-10-03,2.3773,2.3773,2.3773,2.3773
2014-10-06,2.4124,2.4124,2.4124,2.4124
2014-10-07,2.3692,2.3692,2.3692,2.3692
2014-10-08,2.3195,2.3195,2.3195,2.3195
2014-10-09,2.2719,2.2719,2.2719,2.2719
2014-10-10,2.258,2.258,2.258,2.258
2014-10-13,2.2557,2.2557,2.2557,2.2557
2014-10-14,2.1791,2.1791,2.1791,2.1791
2014-10-15,2.1477,2.1477,2.1477,2.1477
2014-10-16,2.2092,2.2092,2.2092,2.2092
2014-10-17,2.2295,2.2295,2.2295,2.2295
2014-10-20,2.1983,2.1983,2.1983,2.1983
2014-10-21,2.2134,2.2134,2.2134,2.2134
2014-10-22,2.156,2.156,2.156,2.156
2014-10-23,2.2075,2.2075,2.2075,2.2075
2014-10-24,2.1828,2.1828,2.1828,2.1828
2014-10-27,2.1678,2.1678,2.1678,2.1678
2014-10-28,2.1931,2.1931,2.1931,2.1931
2014-10-29,2.2215,2.2215,2.2215,2.2215
2014-10-30,2.1945,2.1945,2.1945,2.1945
2014-10-31,2.1476,2.1476,2.1476,2.1476
2014-11-03,2.119,2.119,2.119,2.119
2014-11-04,2.0765,2.0765,2.0765,2.0765
2014-11-05,2.0868,2.0868,2.0868,2.0868
2014-11-06,2.1303,2.1303,2.1303,2.1303
2014-11-07,2.1367,2.1367,2.1367,2.1367
2014-11-10,2.1035,2.1035,2.1035,2.1035
2014-11-11,2.1007,2.1007,2.1007,2.1007
2014-11-12,2.1043,2.1043,2.1043,2.1043
2014-11-13,2.0004,2.0004,2.0004,2.0004
2014-11-14,2.0433,2.0433,2.0433,2.0433
2014-11-17,2.0278,2.0278,2.0278,2.0278
2014-11-18,2.0403,2.0403,2.0403,2.0403
2014-11-19,2.047,2.047,2.047,2.047
2014-11-20,2.0269,2.0269,2.0269,2.0269
2014-11-21,2.0555,2.0555,2.0555,2.0555
2014-11-24,2.0323,2.0323,2.0323,2.0323
2014-11-25,2.0293,2.0293,2.0293,2.0293
2014-11-26,2.0357,2.0357,2.0357,2.0357
2014-11-28,1.8202,1.8202,1.8202,1.8202
2014-12-01,1.8819,1.8819,1.8819,1.8819
2014-12-02,1.8136,1.8136,1.8136,1.8136
2014-12-03,1.8033,1.8033,1.8033,1.8033
2014-12-04,1.7954,1.7954,1.7954,1.7954
2014-12-05,1.7738,1.7738,1.7738,1.7738
2014-12-08,1.7072,1.7072,1.7072,1.7072
2014-12-09,1.7219,1.7219,1.7219,1.7219
2014-12-10,1.6425,1.6425,1.6425,1.6425
2014-12-11,1.6268,1.6268,1.6268,1.6268
2014-12-12,1.5977,1.5977,1.5977,1.5977
2014-12-15,1.5788,1.5788,1.5788,1.5788
2014-12-16,1.5375,1.5375,1.5375,1.5375
2014-12-17,1.565,1.565,1.565,1.565
2014-12-18,1.5294,1.5294,1.5294,1.5294
2014-12-19,1.5625,1.5625,1.5625,1.5625
2014-12-22,1.5354,1.5354,1.5354,1.5354
2014-12-23,1.5702,1.5702,1.5702,1.5702
2014-12-24,1.5126,1.5126,1.5126,1.5126
2014-12-26,1.5087,1.5087,1.5087,1.5087
2014-12-29,1.455,1.455,1.455,1.455
2014-12-30,1.4518,1.4518,1.4518,1.4518
2014-12-31,1.4781,1.4781,1.4781,1.4781
2015-01-02,1.435,1.435,1.435,1.435
2015-01-05,1.3822,1.3822,1.3822,1.3822
2015-01-06,1.3564,1.3564,1.3564,1.3564
2015-01-07,1.3365,1.3365,1.3365,1.3365
2015-01-08,1.3413,1.3413,1.3413,1.3413
2015-01-09,1.3256,1.3256,1.3256,1.3256
2015-01-12,1.277,1.277,1.277,1.277
2015-01-13,1.2698,1.2698,1.2698,1.2698
2015-01-14,1.3528,1.3528,1.3528,1.3528
2015-01-15,1.3012,1.3012,1.3012,1.3012
2015-01-16,1.3529,1.3529,1.3529,1.3529
2015-01-20,1.3133,1.3133,1.3133,1.3133
2015-01-21,1.3225,1.3225,1.3225,1.3225
2015-01-22,1.3314,1.3314,1.3314,1.3314
2015-01-23,1.3477,1.3477,1.3477,1.3477
2015-01-26,1.3149,1.3149,1.3149,1.3149
2015-01-27,1.3505,1.3505,1.3505,1.3505
2015-01-28,1.3455,1.3455,1.3455,1.3455
2015-01-29,1.3551,1.3551,1.3551,1.3551
2015-01-30,1.4783,1.4783,1.4783,1.4783
2015-02-02,1.5442,1.5442,1.5442,1.5442
2015-02-03,1.5997,1.5997,1.5997,1.5997
2015-02-04,1.4843,1.4843,1.4843,1.4843
2015-02-05,1.5283,1.5283,1.5283,1.5283
2015-02-06,1.558,1.558,1.558,1.558
2015-02-09,1.58,1.58,1.58,1.58
2015-02-10,1.5547,1.5547,1.5547,1.5547
2015-02-11,1.5379,1.5379,1.5379,1.5379
2015-02-12,1.5954,1.5954,1.5954,1.5954
2015-02-13,1.6259,1.6259,1.6259,1.6259
2015-02-17,1.5917,1.5917,1.5917,1.5917
2015-02-18,1.573,1.573,1.573,1.573
2015-02-19,1.6135,1.6135,1.6135,1.6135
2015-02-20,1.6393,1.6393,1.6393,1.6393
2015-02-23,1.647,1.647,1.647,1.647
2015-02-24,1.6204,1.6204,1.6204,1.6204
2015-02-25,1.7151,1.7151,1.7151,1.7151
2015-02-26,1.7069,1.7069,1.7069,1.7069
2015-02-27,1.974,1.974,1.974,1.974
2015-03-02,1.8998,1.8998,1.8998,1.8998
2015-03-03,1.9481,1.9481,1.9481,1.9481
2015-03-04,1.9251,1.9251,1.9251,1.9251
2015-03-05,1.8871,1.8871,1.8871,1.8871
2015-03-06,1.882,1.882,1.882,1.882
2015-03-09,1.8735,1.8735,1.8735,1.8735
2015-03-10,1.8184,1.8184,1.8184,1.8184
2015-03-11,1.8232,1.8232,1.8232,1.8232
2015-03-12,1.8094,1.8094,1.8094,1.8094
2015-03-13,1.7636,1.7636,1.7636,1.7636
2015-03-16,1.7314,1.7314,1.7314,1.7314
2015-03-17,1.729,1.729,1.729,1.729
2015-03-18,1.8,1.8,1.8,1.8
2015-03-19,1.7762,1.7762,1.7762,1.7762
2015-03-20,1.7934,1.7934,1.7934,1.7934
2015-03-23,1.8033,1.8033,1.8033,1.8033
2015-03-24,1.7992,1.7992,1.7992,1.7992
2015-03-25,1.837,1.837,1.837,1.837
2015-03-26,1.8795,1.8795,1.8795,1.8795
2015-03-27,1.8,1.8,1.8,1.8
2015-03-30,1.7976,1.7976,1.7976,1.7976
2015-03-31,1.7725,1.7725,1.7725,1.7725
2015-04-01,1.8308,1.8308,1.8308,1.8308
2015-04-02,1.7589,1.7589,1.7589,1.7589
2015-04-06,1.842,1.842,1.842,1.842
2015-04-07,1.8592,1.8592,1.8592,1.8592
2015-04-08,1.7387,1.7387,1.7387,1.7387
2015-04-09,1.7606,1.7606,1.7606,1.7606
2015-04-10,1.8045,1.8045,1.8045,1.8045
2015-04-13,1.8046,1.8046,1.8046,1.8046
2015-04-14,1.8365,1.8365,1.8365,1.8365
2015-04-15,1.9339,1.9339,1.9339,1.9339
2015-04-16,1.9361,1.9361,1.9361,1.9361
2015-04-17,1.9285,1.9285,1.9285,1.9285
2015-04-20,1.9322,1.9322,1.9322,1.9322
2015-04-21,1.8891,1.8891,1.8891,1.8891
2015-04-22,1.9254,1.9254,1.9254,1.9254
2015-04-23,1.9937,1.9937,1.9937,1.9937
2015-04-24,2.0064,2.0064,2.0064,2.0064
2015-04-27,2.01,2.01,2.01,2.01
2015-04-28,2.0029,2.0029,2.0029,2.0029
2015-04-29,2.0137,2.0137,2.0137,2.0137
2015-04-30,2.0425,2.0425,2.0425,2.0425
2015-05-01,2.0419,2.0419,2.0419,2.0419
2015-05-04,2.0344,2.0344,2.0344,2.0344
2015-05-05,2.0624,2.0624,2.0624,2.0624
2015-05-06,2.0333,2.0333,2.0333,2.0333
2015-05-07,1.9914,1.9914,1.9914,1.9914
2015-05-08,1.9924,1.9924,1.9924,1.9924
2015-05-11,1.9857,1.9857,1.9857,1.9857
2015-05-12,2.0376,2.0376,2.0376,2.0376
